"time" "k1_ipm" "k2_ipm" "h1_average" "h2_average"
416820 9.27324736658241e-11 8.17573652481438e-11 -8.2431666 -8.7053971
416880 9.27169260519178e-11 8.17432494614898e-11 -8.2443046 -8.7066164
416940 9.27778068852192e-11 8.17626645350636e-11 -8.2454426 -8.7078357
417000 9.26858388104905e-11 8.16815211791272e-11 -8.2465806 -8.7090551
417060 9.2670299182857e-11 8.16674257870916e-11 -8.2477186 -8.7102744
417120 9.26547647650711e-11 8.16533352590594e-11 -8.2488566 -8.7114936
417180 9.25628711896691e-11 8.16057467427034e-11 -8.2499946 -8.7127129
417240 9.25473676113803e-11 8.15916687624189e-11 -8.2511326 -8.7139322
417300 9.25318615960504e-11 8.15775985889913e-11 -8.2522706 -8.7151515
417360 9.25163607758168e-11 8.15300477521955e-11 -8.2534085 -8.7163708
417420 9.25008651480686e-11 8.15159871585335e-11 -8.2545465 -8.7175901
417480 9.24853747101973e-11 8.15019343599772e-11 -8.2556845 -8.7188093
417540 9.2469889459596e-11 8.14878893509722e-11 -8.2568224 -8.7200286
417600 9.23781268776987e-11 8.1440389695511e-11 -8.2579604 -8.7212479
417660 9.23626647616685e-11 8.13929064051994e-11 -8.2590983 -8.7224671
417720 9.23472078210367e-11 8.13788874322441e-11 -8.2602362 -8.7236864
417780 9.22555118285935e-11 8.13314252125969e-11 -8.2613742 -8.7249056
417840 9.23163094551542e-11 8.13508463430145e-11 -8.2625121 -8.7261249
417900 9.23008680245019e-11 8.13368330437418e-11 -8.26365 -8.7273441
417960 9.22092257867595e-11 8.12894025881944e-11 -8.2647879 -8.7285633
418020 9.21938074255751e-11 8.12754105619519e-11 -8.2659258 -8.7297826
418080 9.21783942199672e-11 8.12280128687099e-11 -8.2670637 -8.7310018
418140 9.2162986166928e-11 8.12140362202263e-11 -8.2682016 -8.732221
418200 9.20714206637853e-11 8.1166659534048e-11 -8.2693395 -8.7334402
418260 9.20560204962949e-11 8.11192991495918e-11 -8.2704773 -8.7346594
418320 9.2040633047281e-11 8.11387329849215e-11 -8.2716152 -8.7358787
418380 9.20252583065718e-11 8.11247725280752e-11 -8.2727531 -8.7370979
418440 9.20098887017007e-11 8.10774408603793e-11 -8.2738909 -8.7383171
418500 9.19945242294609e-11 8.10635015909044e-11 -8.2750288 -8.7395363
418560 9.19791648879153e-11 8.1049564192862e-11 -8.2761666 -8.7407554
418620 9.18877446605318e-11 8.09689052180395e-11 -8.2773045 -8.7419746
418680 9.18724007217586e-11 8.09549888700477e-11 -8.2784423 -8.7431938
418740 9.18570543631212e-11 8.09744304800196e-11 -8.2795802 -8.744413
418800 9.18417206712511e-11 8.09271734346276e-11 -8.280718 -8.7456322
418860 9.18263996366628e-11 8.09132685133719e-11 -8.2818558 -8.7468514
418920 9.17350811602289e-11 8.08660352966155e-11 -8.2829936 -8.7480705
418980 9.17197754917461e-11 8.08188212143851e-11 -8.2841314 -8.7492897
419040 9.17044674053804e-11 8.08382665987977e-11 -8.2852692 -8.7505088
419100 9.16891644278091e-11 8.08243864921526e-11 -8.286407 -8.751728
419160 9.16738740765092e-11 8.07772009652309e-11 -8.2875448 -8.7529471
419220 9.15826571564041e-11 8.0696727167983e-11 -8.2886826 -8.7541663
419280 9.15673896572075e-11 8.06828784974151e-11 -8.2898203 -8.7553854
419340 9.16280411179747e-11 8.07356177553514e-11 -8.2909581 -8.7566046
419400 9.16127711443831e-11 8.07217671651176e-11 -8.2920959 -8.7578237
419460 9.14457216207281e-11 8.06080793725651e-11 -8.2932336 -8.7590428
419520 9.14304796178137e-11 8.05942525084116e-11 -8.2943714 -8.760262
419580 9.14911059667652e-11 8.06137005894904e-11 -8.2955091 -8.7614811
419640 9.14758689744895e-11 8.05666130058136e-11 -8.2966469 -8.7627002
419700 9.13847990490576e-11 8.0552797468983e-11 -8.2977846 -8.7639193
419760 9.1369577346189e-11 8.05389895618394e-11 -8.2989223 -8.7651384
419820 9.13543607135569e-11 8.04919418846647e-11 -8.3000601 -8.7663575
419880 9.12633490246832e-11 8.04449103279734e-11 -8.3011978 -8.7675766
419940 9.1248162612927e-11 8.0397891997701e-11 -8.3023355 -8.7687957
420000 9.13087636279803e-11 8.04173446234086e-11 -8.3034732 -8.7700148
420060 9.12935747124099e-11 8.04367905829319e-11 -8.3046109 -8.7712339
420120 9.12026336862945e-11 8.03565759960395e-11 -8.3057486 -8.772453
420180 9.11117229204758e-11 8.03096021168339e-11 -8.3068863 -8.7736721
420240 9.10965668943219e-11 8.02958518711613e-11 -8.308024 -8.7748911
420300 9.11571278099479e-11 8.03153081968359e-11 -8.3091616 -8.7761102
420360 9.11419692740035e-11 8.03015616814261e-11 -8.3102993 -8.7773293
420420 9.10511290544135e-11 8.02214388704680e-11 -8.311437 -8.7785483
420480 9.09603190366634e-11 8.01745282986512e-11 -8.3125746 -8.7797674
420540 9.10208623348058e-11 8.01939920655319e-11 -8.3137123 -8.7809865
420600 9.10057365195714e-11 8.01802757048980e-11 -8.3148499 -8.7822055
420660 9.0914979308693e-11 8.01333962390167e-11 -8.3159876 -8.7834246
420720 9.08998686846172e-11 8.01196949294314e-11 -8.3171252 -8.7846436
420780 9.08847630826627e-11 8.0072838980911e-11 -8.3182628 -8.7858626
420840 9.08696699195275e-11 8.00591498399117e-11 -8.3194004 -8.7870817
420900 9.08545743518423e-11 8.00454682440313e-11 -8.320538 -8.7883007
420960 9.08394912130485e-11 7.99986461390572e-11 -8.3216757 -8.7895197
421020 9.07488668168023e-11 7.9984968105934e-11 -8.3228133 -8.7907387
421080 9.07338062250298e-11 7.99713004718835e-11 -8.3239509 -8.7919578
421140 9.07187358300513e-11 7.99245207583908e-11 -8.3250884 -8.7931768
421200 9.070367783853e-11 7.99108681183157e-11 -8.326226 -8.7943958
421260 9.06886322408161e-11 7.9897217284489e-11 -8.3273636 -8.7956148
421320 9.05980858355012e-11 7.98504713239008e-11 -8.3285012 -8.7968338
421380 9.06585412328451e-11 7.98368411733104e-11 -8.3296388 -8.7980528
421440 9.06435106041483e-11 7.98232128219443e-11 -8.3307763 -8.7992718
421500 9.05530167255605e-11 7.98095891226643e-11 -8.3319139 -8.8004908
421560 9.04625528586351e-11 7.97298014117503e-11 -8.3330514 -8.8017097
421620 9.04475621823445e-11 7.97161954514416e-11 -8.334189 -8.8029287
421680 9.05079924338781e-11 7.97356714455938e-11 -8.3353265 -8.8041477
421740 9.04929918279695e-11 7.96890059944841e-11 -8.336464 -8.8053667
421800 9.04026052251647e-11 7.96423507717915e-11 -8.3376016 -8.8065856
421860 9.03876270495956e-11 7.96287661623289e-11 -8.3387391 -8.8078046
421920 9.03726538362535e-11 7.96151861861508e-11 -8.3398766 -8.8090236
421980 9.02823320591404e-11 7.95685702558202e-11 -8.3410141 -8.8102425
422040 9.02673812408636e-11 7.95550108492918e-11 -8.3421516 -8.8114615
422100 9.03277639468225e-11 7.95744853904755e-11 -8.3432891 -8.8126804
422160 9.03128032121169e-11 7.95278973854471e-11 -8.3444266 -8.8138994
422220 9.01472255013989e-11 7.9448307182602e-11 -8.3455641 -8.8151183
422280 9.01323069426018e-11 7.94347746621387e-11 -8.3467016 -8.8163372
422340 9.01926866970688e-11 7.94542535803964e-11 -8.347839 -8.8175562
422400 9.01777655522691e-11 7.9440724656536e-11 -8.3489765 -8.8187751
422460 9.00875808781641e-11 7.93612006678449e-11 -8.350114 -8.819994
422520 9.00726747324284e-11 7.9347683707042e-11 -8.3512514 -8.8212129
422580 9.00577808363596e-11 7.93341741762991e-11 -8.3523889 -8.8224318
422640 9.00428918650134e-11 7.93206720703782e-11 -8.3535263 -8.8236507
422700 9.00280005031281e-11 7.93071745595979e-11 -8.3546637 -8.8248696
422760 8.99379224445488e-11 7.926070847352e-11 -8.3558012 -8.8260885
422820 8.99230533594994e-11 7.92142581990655e-11 -8.3569386 -8.8273074
422880 8.99081818906675e-11 7.92007884938685e-11 -8.358076 -8.8285263
422940 8.98933299340115e-11 7.91873233687083e-11 -8.3592134 -8.8297452
423000 8.98784828831338e-11 7.91738571865512e-11 -8.3603508 -8.8309641
423060 8.98636334439964e-11 7.91603927674301e-11 -8.3614882 -8.832183
423120 8.9773664505191e-11 7.90810594912942e-11 -8.3626256 -8.8334019
423180 8.97588372828119e-11 7.9067615426024e-11 -8.363763 -8.8346207
423240 8.97440149578362e-11 7.90541787422794e-11 -8.3649004 -8.8358396
423300 8.97291975272131e-11 7.90407494345906e-11 -8.3660378 -8.8370585
423360 8.97143849885189e-11 7.90273218795958e-11 -8.3671752 -8.8382773
423420 8.96245149319713e-11 7.89809845259392e-11 -8.3683125 -8.8394962
423480 8.96097245579499e-11 7.89675660697425e-11 -8.3694499 -8.840715
423540 8.95949390645070e-11 7.89212602169711e-11 -8.3705873 -8.8419339
423600 8.95801584492272e-11 7.89078620671755e-11 -8.3717246 -8.8431527
423660 8.95653827101127e-11 7.88944656635901e-11 -8.3728619 -8.8443716
423720 8.95506118445432e-11 7.88810710068442e-11 -8.3739993 -8.8455904
423780 8.95358385990595e-11 7.88676808977829e-11 -8.3751366 -8.8468092
423840 8.94460944562054e-11 7.87885588265382e-11 -8.3762739 -8.8480281
423900 8.94313578004616e-11 7.87751889597213e-11 -8.3774113 -8.8492469
423960 8.94166187619686e-11 7.87618236298625e-11 -8.3785486 -8.8504657
424020 8.94018701096417e-11 7.87484656285573e-11 -8.3796859 -8.8516845
424080 8.93871335551355e-11 7.87351121575165e-11 -8.3808232 -8.8529033
424140 8.92974950829892e-11 7.86889186366105e-11 -8.3819605 -8.8541221
424200 8.92827878052986e-11 7.86427379908415e-11 -8.3830978 -8.8553409
424260 8.93429747047068e-11 7.86622343027593e-11 -8.3842351 -8.8565597
424320 8.92533877788436e-11 7.86160738384513e-11 -8.3853723 -8.8577785
424380 8.91638231390623e-11 7.85699318073083e-11 -8.3865096 -8.8589973
424440 8.92239854696025e-11 7.8589436116621e-11 -8.3876469 -8.8602161
424500 8.92092951834494e-11 7.85433142298505e-11 -8.3887841 -8.8614349
424560 8.91197892432933e-11 7.84972024051862e-11 -8.3899214 -8.8626537
424620 8.9105128141221e-11 7.84839034901429e-11 -8.3910587 -8.8638724
424680 8.9090464664772e-11 7.84706146385976e-11 -8.3921959 -8.8650912
424740 8.9075798818672e-11 7.84573302864125e-11 -8.3933331 -8.86631
424800 8.9061144992929e-11 7.84440476541419e-11 -8.3944704 -8.8675287
424860 8.89717370125444e-11 7.8397991662214e-11 -8.3956076 -8.8687475
424920 8.8957105118962e-11 7.83519484895457e-11 -8.3967448 -8.8699662
424980 8.89424708574559e-11 7.83386876611163e-11 -8.397882 -8.871185
425040 8.89278414103063e-11 7.83254340919033e-11 -8.3990192 -8.8724037
425100 8.89132167751378e-11 7.83121850064872e-11 -8.4001564 -8.8736225
425160 8.88986041215973e-11 7.8298937633292e-11 -8.4012936 -8.8748412
425220 8.88840034404497e-11 7.82529501528146e-11 -8.4024308 -8.8760599
425280 8.87947273799544e-11 7.82069782287272e-11 -8.403568 -8.8772787
425340 8.87801413889891e-11 7.81937553637407e-11 -8.4047052 -8.8784974
425400 8.87655530324232e-11 7.81805397326514e-11 -8.4058424 -8.8797161
425460 8.86763332457137e-11 7.81346061213015e-11 -8.4069795 -8.8809348
425520 8.87364050014934e-11 7.81541135831826e-11 -8.4081167 -8.8821535
425580 8.87218310135302e-11 7.81409058264093e-11 -8.4092539 -8.8833722
425640 8.86326552001439e-11 7.80622963360404e-11 -8.410391 -8.8845909
425700 8.86180958925756e-11 7.80491113096847e-11 -8.4115282 -8.8858096
425760 8.8603541367619e-11 7.80359334917381e-11 -8.4126653 -8.8870283
425820 8.85890058920285e-11 7.80227546144753e-11 -8.4138024 -8.888247
425880 8.85744751843526e-11 7.80095774343381e-11 -8.4149396 -8.8894657
425940 8.84853967072104e-11 7.79310564660626e-11 -8.4160767 -8.8906844
426000 8.84708806333749e-11 7.79178992164917e-11 -8.4172138 -8.8919031
426060 8.84563693214966e-11 7.79047464089887e-11 -8.4183509 -8.8931218
426120 8.84418627692323e-11 7.78916007883994e-11 -8.419488 -8.8943404
426180 8.84273609742413e-11 7.78784596035274e-11 -8.4206251 -8.8955591
426240 8.83383867405711e-11 7.78326721735825e-11 -8.4217622 -8.8967778
426300 8.83239137638316e-11 7.77869001913576e-11 -8.4228993 -8.8979964
426360 8.83838912170554e-11 7.78064202316881e-11 -8.4240364 -8.8992151
426420 8.83694013202357e-11 7.77932995296554e-11 -8.4251735 -8.9004337
426480 8.82060523022728e-11 7.77149286821186e-11 -8.4263105 -8.9016524
426540 8.81916033881918e-11 7.77018250900336e-11 -8.4274476 -8.902871
426600 8.82515703118265e-11 7.76887259160232e-11 -8.4285846 -8.9040897
426660 8.82371186761075e-11 7.76756311578535e-11 -8.4297217 -8.9053083
426720 8.81482850342823e-11 7.76299396254165e-11 -8.4308587 -8.9065269
426780 8.81338479584961e-11 7.76168619174072e-11 -8.4319958 -8.9077455
426840 8.81194156114058e-11 7.76037858835334e-11 -8.4331328 -8.9089642
426900 8.80306448579771e-11 7.75581295359434e-11 -8.4342699 -8.9101828
426960 8.80905792368837e-11 7.75776524880038e-11 -8.4354069 -8.9114014
427020 8.80761681261288e-11 7.75320104568484e-11 -8.4365439 -8.91262
427080 8.79874480066063e-11 7.74863810711878e-11 -8.4376809 -8.9138386
427140 8.79730584752025e-11 7.74733352814423e-11 -8.4388179 -8.9150572
427200 8.79586595354848e-11 7.74602993317336e-11 -8.4399549 -8.9162758
427260 8.79442582538398e-11 7.74472677682409e-11 -8.4410919 -8.9174944
427320 8.78556177408735e-11 7.73691370065192e-11 -8.4422289 -8.918713
427380 8.78412591676942e-11 7.73561197209128e-11 -8.4433659 -8.9199316
427440 8.79011320242947e-11 7.73756449331639e-11 -8.4445029 -8.9211502
427500 8.78125420178634e-11 7.73300928524024e-11 -8.4456398 -8.9223687
427560 8.77982045579163e-11 7.73170832685554e-11 -8.4467768 -8.9235873
427620 8.7783850673646e-11 7.73040862068468e-11 -8.4479138 -8.9248059
427680 8.76953021460276e-11 7.72585827040872e-11 -8.4490507 -8.9260245
427740 8.76809767969804e-11 7.72130890659895e-11 -8.4501877 -8.927243
427800 8.76666561273654e-11 7.72001106067857e-11 -8.4513246 -8.9284616
427860 8.76523331149523e-11 7.71871365099401e-11 -8.4524615 -8.9296801
427920 8.76380217996179e-11 7.71741640648183e-11 -8.4535985 -8.9308987
427980 8.76237221721963e-11 7.71611932719531e-11 -8.4547354 -8.9321172
428040 8.76094201974001e-11 7.71157460798723e-11 -8.4558723 -8.9333358
428100 8.7521008336806e-11 7.70703195629199e-11 -8.4570092 -8.9345543
428160 8.75067277898934e-11 7.70573808568283e-11 -8.4581461 -8.9357728
428220 8.74924589027251e-11 7.70444410913088e-11 -8.459283 -8.9369914
428280 8.74781876701886e-11 7.7031505670848e-11 -8.4604199 -8.9382099
428340 8.74639140968558e-11 7.70185772929668e-11 -8.4615568 -8.9394284
428400 8.73755980637576e-11 7.6940751734182e-11 -8.4626937 -8.9406469
428460 8.74353809195076e-11 7.69602855394465e-11 -8.4638306 -8.9418655
428520 8.74211282998007e-11 7.69798100928417e-11 -8.4649675 -8.943084
428580 8.73328694196547e-11 7.69020275090889e-11 -8.4661043 -8.9443025
428640 8.73186311712977e-11 7.68567026968577e-11 -8.4672412 -8.945521
428700 8.72304177572735e-11 7.68438139436002e-11 -8.4683781 -8.9467395
428760 8.72162078145348e-11 7.6830926822586e-11 -8.4695149 -8.947958
428820 8.72759512400484e-11 7.68180467123949e-11 -8.4706518 -8.9491764
428880 8.71877669966512e-11 7.67727663619181e-11 -8.4717886 -8.9503949
428940 8.71735639839805e-11 7.67599003153039e-11 -8.4729254 -8.9516134
429000 8.71593795154546e-11 7.6747035894895e-11 -8.4740623 -8.9528319
429060 8.71451857492485e-11 7.67017848294123e-11 -8.4751991 -8.9540504
429120 8.71309896510294e-11 7.6688931773805e-11 -8.4763359 -8.9552688
429180 8.70429216553045e-11 7.66437029224832e-11 -8.4774727 -8.9564873
429240 8.70287607194293e-11 7.66308665820518e-11 -8.4786095 -8.9577058
429300 8.70145974490195e-11 7.66180345405788e-11 -8.4797463 -8.9589242
429360 8.70004387879942e-11 7.66052067959049e-11 -8.4808831 -8.9601427
429420 8.6986284733489e-11 7.65923833457825e-11 -8.4820199 -8.9613611
429480 8.68982980193651e-11 7.65148581772152e-11 -8.4831567 -8.9625796
429540 8.68841582554159e-11 7.65020514653082e-11 -8.4842935 -8.963798
429600 8.69438363289618e-11 7.652159121682e-11 -8.4854302 -8.9650165
429660 8.68558994492556e-11 7.64764535692094e-11 -8.486567 -8.9662349
429720 8.68417803986685e-11 7.64636597089813e-11 -8.4877038 -8.9674533
429780 8.68276728549617e-11 7.64508701285555e-11 -8.4888405 -8.9686717
429840 8.67397977319573e-11 7.63734437394647e-11 -8.4899773 -8.9698902
429900 8.67256975198782e-11 7.63606681909237e-11 -8.491114 -8.9711086
429960 8.67116087963616e-11 7.63478969157881e-11 -8.4922507 -8.972327
430020 8.66975246495713e-11 7.63351325751458e-11 -8.4933875 -8.9735454
430080 8.66834381766476e-11 7.63223751642731e-11 -8.4945242 -8.9747638
430140 8.6669349382088e-11 7.62773311424861e-11 -8.4956609 -8.9759822
430200 8.66552720626768e-11 7.62645876504591e-11 -8.4967976 -8.9772006
430260 8.66412062094628e-11 7.62518457574079e-11 -8.4979343 -8.978419
430320 8.65534823834718e-11 7.62068307680408e-11 -8.4990711 -8.9796374
430380 8.65394376124115e-11 7.61941027777648e-11 -8.5002078 -8.9808558
430440 8.65253905170714e-11 7.61813790383222e-11 -8.5013444 -8.9820742
430500 8.64377144288991e-11 7.61363983619437e-11 -8.5024811 -8.9832925
430560 8.64973031258385e-11 7.61236858516291e-11 -8.5036178 -8.9845109
430620 8.64832697044086e-11 7.61109775856479e-11 -8.5047545 -8.9857293
430680 8.63956499930191e-11 7.60982762125063e-11 -8.5058912 -8.9869477
430740 8.63816444752199e-11 7.60533367774573e-11 -8.5070278 -8.988166
430800 8.63676366352119e-11 7.60084096932256e-11 -8.5081645 -8.9893844
430860 8.63536264780754e-11 7.59957291397582e-11 -8.5093011 -8.9906027
430920 8.62660777470777e-11 7.59830554607399e-11 -8.5104378 -8.9918211
430980 8.62520954520496e-11 7.59703807211043e-11 -8.5115744 -8.9930394
431040 8.63116369709644e-11 7.59577102095802e-11 -8.5127111 -8.9942578
431100 8.62241376108242e-11 7.58806344071560e-11 -8.5138477 -8.9954761
431160 8.62101689071902e-11 7.58679857212502e-11 -8.5149843 -8.9966944
431220 8.61962115693305e-11 7.58875352770678e-11 -8.5161209 -8.9979128
431280 8.61087802563207e-11 7.58426957224148e-11 -8.5172575 -8.9991311
431340 8.60948301861372e-11 7.5797871112096e-11 -8.5183941 -9.0003494
431400 8.60808846351896e-11 7.57852420084796e-11 -8.5195307 -9.0015677
431460 8.60669436014855e-11 7.57726171127507e-11 -8.5206673 -9.0027861
431520 8.60530070824231e-11 7.57278265726948e-11 -8.5218039 -9.0040044
431580 8.60390750758097e-11 7.5747379935743e-11 -8.5229405 -9.0052227
431640 8.60251475798615e-11 7.57347676504419e-11 -8.5240771 -9.006441
431700 8.60112245921848e-11 7.56900057812995e-11 -8.5252137 -9.0076593
431760 8.5923936378765e-11 7.56452561867913e-11 -8.5263502 -9.0088776
431820 8.59100410778414e-11 7.5632664568732e-11 -8.5274868 -9.0100959
431880 8.58961434656022e-11 7.55879420362063e-11 -8.5286234 -9.0113141
431940 8.58822503490513e-11 7.55753667681167e-11 -8.5297599 -9.0125324
432000 8.58683617260076e-11 7.55949200995588e-11 -8.5308964 -9.0137507
432060 8.57811603632503e-11 7.55180992249633e-11 -8.532033 -9.014969
432120 8.57672925734953e-11 7.55055497018992e-11 -8.5331695 -9.0161873
432180 8.57534292668811e-11 7.54930567109097e-11 -8.534306 -9.0174055
432240 8.57395704412341e-11 7.54486138596503e-11 -8.5354426 -9.0186238
432300 8.57257160943821e-11 7.54687215248414e-11 -8.5365791 -9.019842
432360 8.57118594427477e-11 7.54572843320075e-11 -8.5377156 -9.0210603
432420 8.56247611099293e-11 7.53824446310315e-11 -8.5388521 -9.0222785
432480 8.56109320204642e-11 7.53727764548832e-11 -8.5399886 -9.0234968
432540 8.5670329901651e-11 7.53963328524809e-11 -8.5411251 -9.024715
432600 8.55832872388731e-11 7.53249020608291e-11 -8.5422616 -9.0259331
432660 8.54962726784593e-11 7.52869082362405e-11 -8.5433981 -9.0271512
432720 8.55556603049691e-11 7.53465534712087e-11 -8.5445345 -9.0283691
432780 8.55418467652668e-11 7.53114119482423e-11 -8.545671 -9.0295867
432840 8.54548742655106e-11 7.52777256999912e-11 -8.5468075 -9.030804
432900 8.5441088202447e-11 7.52775666358374e-11 -8.5479439 -9.0320209
